name,training_time,size,execution_time,10-off_precision,15-off_precision,20-off_precision
lr_uni_3,0.1433995560000767,96,3.3881000035762554e-05,0.061290005165924574,0.09782662173132273,0.13501512877911984
spline_uni_3,0.5069913970000925,11058984,0.00013526900011129328,1.0,1.0,1.0
nnr_uni_3,26.754782904999963,1954896,0.0007999849999578146,1.0,1.0,1.0
ir_uni_3,0.6724155669999163,7808656,0.00011757099991882569,1.0,1.0,1.0
mvr_uni_3,2.5083337230003053,352,0.0001668739996603108,0.1524009249464958,0.23369658802981477,0.3203857223684534
lr_uni_30,0.007411995999973442,96,3.1351999950857135e-05,0.8852459016393442,0.9781420765027322,1.0
spline_uni_30,0.0021089359997858988,39248,4.0453999645251315e-05,1.0,1.0,1.0
nnr_uni_30,0.0005903810001655074,10240,0.0006793799998376926,1.0,1.0,1.0
ir_uni_30,0.006695447999845783,30016,7.332400036830222e-05,1.0,1.0,1.0
mvr_uni_30,0.023440768999989814,416,0.00019064100024479558,1.0,1.0,1.0
lr_uni_31,0.004600165000283596,96,2.932899997176719e-05,0.9563758389261745,1.0,1.0
spline_uni_31,0.0016348610001841735,42440,3.514500031087664e-05,1.0,1.0,1.0
nnr_uni_31,0.0005699009998352268,10800,0.0006783690000702336,1.0,1.0,1.0
ir_uni_31,0.005694708000191896,32272,7.635699967067922e-05,1.0,1.0,1.0
mvr_uni_31,0.027237916000103723,408,0.0001919050000651623,1.0,1.0,1.0
lr_uni_32,0.004470964000120148,88,2.8823999855376314e-05,0.9385171790235082,1.0,1.0
spline_uni_32,0.0017478810000284286,39520,3.6409000131243374e-05,1.0,1.0,1.0
nnr_uni_32,0.0006619349996981327,10288,0.0006793799998376926,1.0,1.0,1.0
ir_uni_32,0.004323306000060256,30208,7.509299985031248e-05,1.0,1.0,1.0
mvr_uni_32,0.021582144000149128,312,0.00014917499993316596,1.0,1.0,1.0
lr_uni_33,0.004530887999862897,96,3.0594000236305874e-05,0.9754768392370572,1.0,1.0
spline_uni_33,0.0014280379996307602,26872,3.514399986670469e-05,1.0,1.0,1.0
nnr_uni_33,0.000496325000312936,8056,0.000694550999924104,1.0,1.0,1.0
ir_uni_33,0.006140211999991152,21280,7.76219999352179e-05,1.0,1.0,1.0
mvr_uni_33,0.02037938600005873,400,0.00021187899983488023,1.0,1.0,1.0
lr_uni_34,0.005618604000119376,88,2.8823999855376314e-05,0.9431524547803618,0.9870801033591732,1.0
spline_uni_34,0.001090244999886636,28232,3.5396999919612426e-05,1.0,1.0,1.0
nnr_uni_34,0.0004897509998045281,8296,0.0006685089997517935,1.0,1.0,1.0
ir_uni_34,0.0045569300000352095,22240,8.748299978833529e-05,1.0,1.0,1.0
mvr_uni_34,0.0197002589998192,280,0.0001347630000054778,1.0,1.0,1.0
lr_uni_35,0.005124807999891345,96,2.932899997176719e-05,0.9015317286652079,0.9803063457330415,1.0
spline_uni_35,0.0014333480003188015,32992,3.691400024763425e-05,1.0,1.0,1.0
nnr_uni_35,0.0004920259998471009,9136,0.0006717950000165729,1.0,1.0,1.0
ir_uni_35,0.0055599460001758425,25600,7.357599997703801e-05,1.0,1.0,1.0
mvr_uni_35,0.022140413999750308,408,0.00019215800011807005,1.0,1.0,1.0
lr_uni_36,0.005074492999938229,96,3.0594000236305874e-05,0.9176706827309237,0.9899598393574297,1.0
spline_uni_36,0.001848763999987568,35776,3.5397999909037026e-05,1.0,1.0,1.0
nnr_uni_36,0.0005605460000879248,9624,0.000694550999924104,1.0,1.0,1.0
ir_uni_36,0.006337679999887769,27568,7.231200015667127e-05,1.0,1.0,1.0
mvr_uni_36,0.02555172800020955,400,0.00020732899974973407,1.0,1.0,1.0
lr_uni_37,0.005314689999977418,96,3.0341000183398137e-05,0.8929765886287625,0.9749163879598662,1.0
spline_uni_37,0.0017246200000045064,42576,3.6409000131243374e-05,1.0,1.0,1.0
nnr_uni_37,0.0005744519999097975,10824,0.0006991019999986747,1.0,1.0,1.0
ir_uni_37,0.0047905539995554145,32368,7.408200008285348e-05,1.0,1.0,1.0
mvr_uni_37,0.021329810000224825,408,0.0002088450000883313,1.0,1.0,1.0
lr_uni_38,0.006127317000391486,96,3.0341000183398137e-05,0.9703832752613241,1.0,1.0
spline_uni_38,0.0018191809999734687,40944,3.5397999909037026e-05,1.0,1.0,1.0
nnr_uni_38,0.0005403190002652991,10536,0.0006798849999540835,1.0,1.0,1.0
ir_uni_38,0.004347579000295809,31216,7.332400036830222e-05,1.0,1.0,1.0
mvr_uni_38,0.02631201700023666,408,0.00019923800027754623,1.0,1.0,1.0
lr_uni_39,0.01110294999989492,96,3.2111000109580345e-05,1.0,1.0,1.0
spline_uni_39,0.0015284159999282565,24968,3.767299995161011e-05,1.0,1.0,1.0
nnr_uni_39,0.0004932900001222151,7720,0.0007152829998631205,1.0,1.0,1.0
ir_uni_39,0.00529496899980586,19936,7.509399983973708e-05,1.0,1.0,1.0
mvr_uni_39,0.030353152999850863,408,0.00019266399976913817,1.0,1.0,1.0
lr_uni_4,0.1473145269997076,96,3.362799998285482e-05,0.12839252158607073,0.1849920315882115,0.24306034585285793
spline_uni_4,0.5231673230000524,11437064,0.00015271500024027773,1.0,1.0,1.0
nnr_uni_4,28.53294008300009,2021616,0.0007749540000077104,1.0,1.0,1.0
ir_uni_4,0.6787330199999815,8075536,0.00011175500003446359,1.0,1.0,1.0
mvr_uni_4,3.365224679000221,416,0.00020429500000318512,0.22473894531528746,0.32006255797911565,0.4152553459717894
lr_uni_40,0.007387975999790797,96,2.9835000077582663e-05,0.6939163498098859,0.9334600760456274,1.0
spline_uni_40,0.0015691230000811631,37680,3.7167000300541986e-05,1.0,1.0,1.0
nnr_uni_40,0.0005120010000609909,9960,0.0006806450001022313,1.0,1.0,1.0
ir_uni_40,0.0041215400001419775,28912,7.104799988155719e-05,1.0,1.0,1.0
mvr_uni_40,0.02273787500007529,408,0.00019064100024479558,1.0,1.0,1.0
lr_uni_41,0.004635058000076242,96,3.1353000395029085e-05,0.981651376146789,1.0,1.0
spline_uni_41,0.0022002109999448294,38976,3.59030000254279e-05,1.0,1.0,1.0
nnr_uni_41,0.000749163999898883,10192,0.0006824150000284135,1.0,1.0,1.0
ir_uni_41,0.004144042000007175,29824,7.483999979740474e-05,1.0,1.0,1.0
mvr_uni_41,0.024666283999977168,344,0.00015777199996591662,1.0,1.0,1.0
lr_uni_42,0.004953887999818107,96,3.00880001304904e-05,0.8788990825688073,0.9834862385321101,0.998165137614679
spline_uni_42,0.001728411999920354,38976,3.48920002579689e-05,1.0,1.0,1.0
nnr_uni_42,0.000543353000011848,10192,0.0006859539998913533,1.0,1.0,1.0
ir_uni_42,0.004222675999699278,29824,7.357600043178536e-05,1.0,1.0,1.0
mvr_uni_42,0.02439119400014533,352,0.00016737999976612628,1.0,1.0,1.0
lr_uni_43,0.0042193890003545675,96,2.9835000077582663e-05,0.9910179640718563,1.0,1.0
spline_uni_43,0.0010176800001318043,24624,3.514499985612929e-05,1.0,1.0,1.0
nnr_uni_43,0.0006948029999875871,7656,0.0006735649999427551,1.0,1.0,1.0
ir_uni_43,0.006049695999990945,19696,7.585200000903569e-05,1.0,1.0,1.0
mvr_uni_43,0.020667623000008458,320,0.00014715299994350062,1.0,1.0,1.0
lr_uni_44,0.0045410009997794995,96,3.10989998979494e-05,0.9863013698630136,1.0,1.0
spline_uni_44,0.0012123659998906078,26736,3.514500031087664e-05,1.0,1.0,1.0
nnr_uni_44,0.000873307999881945,8032,0.0007564969996565196,1.0,1.0,1.0
ir_uni_44,0.005245666000064375,21184,7.48410002415767e-05,1.0,1.0,1.0
mvr_uni_44,0.01798549999966781,288,0.0001357749997623614,1.0,1.0,1.0
lr_uni_45,0.004387781000332325,96,3.2111000109580345e-05,0.9474940334128878,0.9832935560859188,1.0
spline_uni_45,0.0016978180001387955,30408,3.666200018415111e-05,1.0,1.0,1.0
nnr_uni_45,0.0004692709999289945,8680,0.0006948029999875871,1.0,1.0,1.0
ir_uni_45,0.004639608000161388,23776,7.180699958553305e-05,1.0,1.0,1.0
mvr_uni_45,0.025298129000020708,408,0.00019418100009716,1.0,1.0,1.0
lr_uni_46,0.0050006639999082845,96,3.1351999950857135e-05,0.9287671232876712,0.9726027397260274,1.0
spline_uni_46,0.0021830179998687527,26736,3.489099981379695e-05,1.0,1.0,1.0
nnr_uni_46,0.00048342900026909774,8032,0.0006899989998601086,1.0,1.0,1.0
ir_uni_46,0.003952390999984345,21184,7.028999971225858e-05,1.0,1.0,1.0
mvr_uni_46,0.02613603999998304,408,0.00019114700035061105,1.0,1.0,1.0
lr_uni_47,0.006956378999802837,96,3.3880000046337955e-05,0.9498069498069498,1.0,1.0
spline_uni_47,0.0015127399997254545,37136,4.121199981454993e-05,1.0,1.0,1.0
nnr_uni_47,0.0006652209999629122,9864,0.0006801389999964158,1.0,1.0,1.0
ir_uni_47,0.004432532999999239,28528,7.231199970192392e-05,1.0,1.0,1.0
mvr_uni_47,0.026843485999961558,408,0.0001959510000233422,1.0,1.0,1.0
lr_uni_48,0.004469954000342113,96,3.059399978155852e-05,0.887189292543021,1.0,1.0
spline_uni_48,0.002205268000125216,37480,3.438600015215343e-05,1.0,1.0,1.0
nnr_uni_48,0.0011772210000344785,9928,0.0007274199997482356,1.0,1.0,1.0
ir_uni_48,0.006441091999931814,28768,7.281800026248675e-05,1.0,1.0,1.0
mvr_uni_48,0.019971809000253412,320,0.00014892299986968283,1.0,1.0,1.0
lr_uni_49,0.004824941000151739,96,2.9836000067007262e-05,0.9886877828054299,1.0,1.0
spline_uni_49,0.001346372000170959,31968,3.615600007833564e-05,1.0,1.0,1.0
nnr_uni_49,0.00043159799997738446,8952,0.0010123699998985103,1.0,1.0,1.0
ir_uni_49,0.004849971000112418,24880,7.231199970192392e-05,1.0,1.0,1.0
mvr_uni_49,0.02586019199998191,376,0.00017926400005308096,1.0,1.0,1.0
lr_uni_5,0.13077931499992698,96,3.565099996194476e-05,0.07779351244257401,0.11898730810911436,0.15456316359840702
spline_uni_5,0.4602931680001348,10229864,0.0002154200001314166,1.0,1.0,1.0
nnr_uni_5,22.660263586000386,1808584,0.0007701499998802319,1.0,1.0,1.0
ir_uni_5,0.6007041590000881,7223392,0.00010973200005537365,1.0,1.0,1.0
mvr_uni_5,2.651053392999984,376,0.00026674599985199166,0.19005923768873287,0.2841813431198516,0.3717680222856041
lr_uni_50,0.006530344000111654,96,2.9582000024674926e-05,0.9416445623342176,1.0,1.0
spline_uni_50,0.0017471229998591298,27552,3.6409000131243374e-05,1.0,1.0,1.0
nnr_uni_50,0.0006283060001806008,8176,0.0006788749997213017,1.0,1.0,1.0
ir_uni_50,0.004981448000307864,21760,7.332399991355487e-05,1.0,1.0,1.0
mvr_uni_50,0.023332048999691324,400,0.00019620400007624994,1.0,1.0,1.0
lr_uni_51,0.006276744999922812,96,2.8823999855376314e-05,0.9407008086253369,1.0,1.0
spline_uni_51,0.0011112299998785602,27144,3.514399986670469e-05,1.0,1.0,1.0
nnr_uni_51,0.0005628210001304979,8104,0.0006733120003445947,1.0,1.0,1.0
ir_uni_51,0.005248699999810924,21472,7.206000009318814e-05,1.0,1.0,1.0
mvr_uni_51,0.021292136999818467,352,0.0001648510001359682,1.0,1.0,1.0
lr_uni_52,0.005466647000048397,96,3.3880000046337955e-05,1.0,1.0,1.0
spline_uni_52,0.0009241289999408764,22520,3.868400017381646e-05,1.0,1.0,1.0
nnr_uni_52,0.0005688900000677678,7288,0.000681908999922598,1.0,1.0,1.0
ir_uni_52,0.003937219999897934,18208,7.332299992413027e-05,1.0,1.0,1.0
mvr_uni_52,0.01975537800035454,320,0.00014740500000698376,1.0,1.0,1.0
lr_uni_53,0.006115687000146863,96,3.0341000183398137e-05,0.8534923339011925,0.9931856899488927,1.0
spline_uni_53,0.002185799000017141,41832,3.6409000131243374e-05,1.0,1.0,1.0
nnr_uni_53,0.0011534549998941654,10696,0.0006753349998689373,1.0,1.0,1.0
ir_uni_53,0.0046987730002001635,31840,7.256500020957901e-05,1.0,1.0,1.0
mvr_uni_53,0.026653097000234997,384,0.0001797689997147245,1.0,1.0,1.0
lr_uni_54,0.004633287000160635,96,2.9582000024674926e-05,1.0,1.0,1.0
spline_uni_54,0.0013837920000696613,24216,3.438699968683068e-05,1.0,1.0,1.0
nnr_uni_54,0.00040732500019657886,7584,0.0006753349998689373,1.0,1.0,1.0
ir_uni_54,0.005992047999825445,19408,8.293200016851188e-05,1.0,1.0,1.0
mvr_uni_54,0.021225641000000902,352,0.00016535699978703633,1.0,1.0,1.0
lr_uni_55,0.004843904000153998,96,2.907699990828405e-05,0.9358974358974359,1.0,1.0
spline_uni_55,0.0010148989999834157,23128,3.59030000254279e-05,1.0,1.0,1.0
nnr_uni_55,0.00037040999995952006,7392,0.0006740710000485706,1.0,1.0,1.0
ir_uni_55,0.004599407000114297,18640,7.18060000508558e-05,1.0,1.0,1.0
mvr_uni_55,0.021566215999882843,352,0.0001628279997021309,1.0,1.0,1.0
lr_uni_56,0.005372843999793986,96,3.1351999950857135e-05,0.9940828402366864,1.0,1.0
spline_uni_56,0.001842948000103206,36392,3.994799999418319e-05,1.0,1.0,1.0
nnr_uni_56,0.0004968299999745796,9736,0.000737027000013768,1.0,1.0,1.0
ir_uni_56,0.004442141000254196,28000,7.635800011485117e-05,1.0,1.0,1.0
mvr_uni_56,0.020308085000124262,384,0.00017825199984145002,1.0,1.0,1.0
lr_uni_57,0.0062256720002551455,96,3.312199987703934e-05,0.9665871121718377,1.0,1.0
spline_uni_57,0.0011762100002670195,30408,3.69139997928869e-05,1.0,1.0,1.0
nnr_uni_57,0.0004520770003182406,8680,0.0008510580000802292,1.0,1.0,1.0
ir_uni_57,0.003920531999938247,23776,7.534599990322022e-05,1.0,1.0,1.0
mvr_uni_57,0.020710859000246273,408,0.00019367499999134452,1.0,1.0,1.0
lr_uni_58,0.004551114999685524,96,3.160500000376487e-05,0.9235537190082644,0.9855371900826446,1.0
spline_uni_58,0.0012947919999533044,34824,3.868500016324106e-05,1.0,1.0,1.0
nnr_uni_58,0.000519584999892686,9456,0.0007393030000457657,1.0,1.0,1.0
ir_uni_58,0.004531139999926381,26896,8.520700021108496e-05,1.0,1.0,1.0
mvr_uni_58,0.02372824700023557,400,0.00022578600010092487,1.0,1.0,1.0
lr_uni_59,0.004732401000183018,96,2.932999996119179e-05,0.9159420289855073,1.0,1.0
spline_uni_59,0.001007314000162296,25376,3.59030000254279e-05,1.0,1.0,1.0
nnr_uni_59,0.0003802709998126375,7792,0.000740567999855557,1.0,1.0,1.0
ir_uni_59,0.0047293659999922966,20224,7.332299992413027e-05,1.0,1.0,1.0
mvr_uni_59,0.028310714999861375,376,0.00017926300006365636,1.0,1.0,1.0
lr_uni_6,0.14165597400005936,96,3.413400008867029e-05,0.10474398739004423,0.15490415416687853,0.20836934967203946
spline_uni_6,0.4758951469998465,10700760,0.000203789000352117,1.0,1.0,1.0
nnr_uni_6,24.643487671000003,1891680,0.0007936639999570616,1.0,1.0,1.0
ir_uni_6,0.6298226960002467,7555792,0.00016914899970288388,1.0,1.0,1.0
mvr_uni_6,2.3897167569998596,352,0.00016940199975579162,0.1643171302181319,0.24471830985915494,0.3223419942034881
lr_uni_60,0.004949336999743537,96,3.059399978155852e-05,0.980836236933798,1.0,1.0
spline_uni_60,0.0019577380003283906,40944,3.5398000363784377e-05,1.0,1.0,1.0
nnr_uni_60,0.0008331069998348539,10536,0.0006733120003445947,1.0,1.0,1.0
ir_uni_60,0.005537947999982862,31216,7.913900026323972e-05,1.0,1.0,1.0
mvr_uni_60,0.028700087999823157,408,0.00022275099991020397,1.0,1.0,1.0
lr_uni_61,0.004792322999946919,96,2.907699990828405e-05,1.0,1.0,1.0
spline_uni_61,0.0013064230001873511,34416,3.7167000300541986e-05,1.0,1.0,1.0
nnr_uni_61,0.0011167929997100146,9384,0.0006740710000485706,1.0,1.0,1.0
ir_uni_61,0.0040011880000747615,26608,7.231200015667127e-05,1.0,1.0,1.0
mvr_uni_61,0.02292371200019261,384,0.00018103299998983857,1.0,1.0,1.0
lr_uni_62,0.004693463999956293,96,3.084599984504166e-05,1.0,1.0,1.0
spline_uni_62,0.00109150900016175,27208,3.9695999930700054e-05,1.0,1.0,1.0
nnr_uni_62,0.00039139499995144433,8112,0.0007913879999250639,1.0,1.0,1.0
ir_uni_62,0.0038070069999776015,21520,7.66110001677589e-05,1.0,1.0,1.0
mvr_uni_62,0.02430775699986043,384,0.00018153900009565405,1.0,1.0,1.0
lr_uni_63,0.005834528999912436,96,3.185800005667261e-05,0.8896434634974533,0.99830220713073,1.0
spline_uni_63,0.0017445939997742244,41968,4.096000020581414e-05,1.0,1.0,1.0
nnr_uni_63,0.0005691419996765035,10720,0.0006869650001135597,1.0,1.0,1.0
ir_uni_63,0.00459359200021936,31936,7.48410002415767e-05,1.0,1.0,1.0
mvr_uni_63,0.0207980889999817,352,0.00016662100006215042,1.0,1.0,1.0
lr_uni_64,0.004266164000000572,96,3.1099999887374e-05,0.9974683544303797,1.0,1.0
spline_uni_64,0.0015845460002310574,28776,5.031499995311606e-05,1.0,1.0,1.0
nnr_uni_64,0.0010791199997584042,8392,0.0007160420000218437,1.0,1.0,1.0
ir_uni_64,0.00519585600022765,22624,7.18060000508558e-05,1.0,1.0,1.0
mvr_uni_64,0.02145243799986929,352,0.00016662200005157501,1.0,1.0,1.0
lr_uni_65,0.0043440389999886975,96,3.0594000236305874e-05,0.8943661971830986,0.9882629107981221,1.0
spline_uni_65,0.0014960519997657686,30880,3.69149997823115e-05,1.0,1.0,1.0
nnr_uni_65,0.0004346319997239334,8760,0.0006745760001649614,1.0,1.0,1.0
ir_uni_65,0.00502190299994254,24112,7.307099986064713e-05,1.0,1.0,1.0
mvr_uni_65,0.031145806000040462,408,0.00019746799989661667,1.0,1.0,1.0
lr_uni_66,0.004654273000141984,96,3.084699983446626e-05,0.9606986899563319,1.0,1.0
spline_uni_66,0.0012214690000291741,33056,3.4638999750313815e-05,1.0,1.0,1.0
nnr_uni_66,0.0004753379998874152,9144,0.0006733120003445947,1.0,1.0,1.0
ir_uni_66,0.006355631999667821,25648,9.22869999158138e-05,1.0,1.0,1.0
mvr_uni_66,0.01901936100011881,384,0.0001757239997459692,1.0,1.0,1.0
lr_uni_67,0.0046924519997446614,96,3.084600029978901e-05,0.5750452079566004,0.9132007233273056,0.9963833634719711
spline_uni_67,0.0014009849996909909,39520,3.767299995161011e-05,1.0,1.0,1.0
nnr_uni_67,0.000757507999878726,10288,0.0006791270002395322,1.0,1.0,1.0
ir_uni_67,0.005078790999959892,30208,8.82409999576339e-05,1.0,1.0,1.0
mvr_uni_67,0.02137329899960605,376,0.00017749300013747416,1.0,1.0,1.0
lr_uni_68,0.005107362000217107,96,3.2868999824131606e-05,0.8747514910536779,0.9960238568588469,1.0
spline_uni_68,0.0013157779999346528,36120,4.020200003651553e-05,1.0,1.0,1.0
nnr_uni_68,0.0004991050000171526,9688,0.0006922750003468536,1.0,1.0,1.0
ir_uni_68,0.004572352999730357,27808,7.079499982864945e-05,1.0,1.0,1.0
mvr_uni_68,0.026183827000295427,312,0.00014614199972129427,1.0,1.0,1.0
lr_uni_69,0.005889143000331386,96,3.160400001434027e-05,0.9775051124744376,1.0,1.0
spline_uni_69,0.0015003510002316036,35168,3.615600007833564e-05,1.0,1.0,1.0
nnr_uni_69,0.0005041629997322161,9520,0.0006725539997205487,1.0,1.0,1.0
ir_uni_69,0.005872707999969862,27136,7.534600035796757e-05,1.0,1.0,1.0
mvr_uni_69,0.028221714999745018,320,0.00015069300025061239,1.0,1.0,1.0
lr_uni_7,0.13734000000022206,96,3.3122000331786694e-05,0.04409799825089884,0.06447381206879797,0.08879117675638908
spline_uni_7,0.501887827000246,11198520,0.00022578600010092487,1.0,1.0,1.0
nnr_uni_7,27.547098348999953,1979520,0.0007734360001450113,1.0,1.0,1.0
ir_uni_7,0.6502319169999282,7907152,0.00011276600025666994,1.0,1.0,1.0
mvr_uni_7,2.837982340000053,376,0.00018077999993693084,0.20766324944125936,0.29534301817121755,0.37407079001068894
lr_uni_70,0.004602946999966662,96,3.10989998979494e-05,1.0,1.0,1.0
spline_uni_70,0.0013365109998630944,28096,3.6409000131243374e-05,1.0,1.0,1.0
nnr_uni_70,0.0003855810000459313,8272,0.0007433479995597736,1.0,1.0,1.0
ir_uni_70,0.003890949999913573,22144,7.18070000402804e-05,1.0,1.0,1.0
mvr_uni_70,0.019494953000048557,320,0.0001582770000823075,1.0,1.0,1.0
lr_uni_71,0.004946808999648057,96,3.0340999728650786e-05,0.8375634517766497,0.9627749576988156,0.9864636209813875
spline_uni_71,0.0015736740001557337,42104,3.767299995161011e-05,1.0,1.0,1.0
nnr_uni_71,0.0006553600001097947,10744,0.0006758409999747528,1.0,1.0,1.0
ir_uni_71,0.00473568699999305,32032,7.256500020957901e-05,1.0,1.0,1.0
mvr_uni_71,0.0255757480003922,384,0.00020783399986612494,0.9780033840947546,1.0,1.0
lr_uni_72,0.004442393999852357,96,3.236400016248808e-05,0.7393526405451448,0.948892674616695,1.0
spline_uni_72,0.0020578629996634845,41832,3.868500016324106e-05,1.0,1.0,1.0
nnr_uni_72,0.0005843120002282376,10696,0.0006776099999115104,1.0,1.0,1.0
ir_uni_72,0.005172595000203728,31840,9.810200026549865e-05,1.0,1.0,1.0
mvr_uni_72,0.02312573099970905,320,0.00014563600007022615,1.0,1.0,1.0
lr_uni_73,0.005329608000010921,96,4.728099975181976e-05,0.9839357429718876,1.0,1.0
spline_uni_73,0.0014401740004359453,35776,3.48920002579689e-05,1.0,1.0,1.0
nnr_uni_73,0.0005615570003101311,9624,0.0006748289997631218,1.0,1.0,1.0
ir_uni_73,0.005110902000069473,27568,7.382900002994575e-05,1.0,1.0,1.0
mvr_uni_73,0.020924002000356268,320,0.00014867000027152244,1.0,1.0,1.0
lr_uni_74,0.006897973000377533,96,2.9581999569927575e-05,1.0,1.0,1.0
spline_uni_74,0.0012796219998563176,28096,3.666199972940376e-05,1.0,1.0,1.0
nnr_uni_74,0.0004012569997939863,8272,0.0006808979997003917,1.0,1.0,1.0
ir_uni_74,0.0046775350001553315,22144,7.357599997703801e-05,1.0,1.0,1.0
mvr_uni_74,0.026443999000093758,392,0.00019241099971623044,1.0,1.0,1.0
lr_uni_75,0.004985746000329527,96,3.084599984504166e-05,0.9571917808219178,1.0,1.0
spline_uni_75,0.0019461080000837683,41624,3.590299957068055e-05,1.0,1.0,1.0
nnr_uni_75,0.0006376619999173272,10656,0.0006811500002186222,1.0,1.0,1.0
ir_uni_75,0.005327079999915441,31696,7.256500020957901e-05,1.0,1.0,1.0
mvr_uni_75,0.02213105900000301,392,0.00021794800022689742,1.0,1.0,1.0
lr_uni_76,0.004773613999986992,96,3.10989998979494e-05,1.0,1.0,1.0
spline_uni_76,0.0015923839996503375,38024,5.107300012241467e-05,1.0,1.0,1.0
nnr_uni_76,0.0005203440000514091,10024,0.0006854489997749624,1.0,1.0,1.0
ir_uni_76,0.00441913199983901,29152,8.166699990397319e-05,1.0,1.0,1.0
mvr_uni_76,0.025609121999877967,408,0.00019342200039318413,1.0,1.0,1.0
lr_uni_77,0.005935411999871576,96,3.084700028921361e-05,0.7468805704099821,0.9447415329768271,0.9982174688057041
spline_uni_77,0.0014566089998879759,40064,3.564999997252016e-05,1.0,1.0,1.0
nnr_uni_77,0.0005964490001133528,10384,0.000688229999923351,1.0,1.0,1.0
ir_uni_77,0.0046236790003604256,30592,7.231199970192392e-05,1.0,1.0,1.0
mvr_uni_77,0.02324835799981884,384,0.0001805269998840231,1.0,1.0,1.0
lr_uni_78,0.004703829999925802,96,3.109900035269675e-05,0.96529284164859,1.0,1.0
